,ts,ask_price_0,ask_quantity_0,bid_price_0,bid_quantity_0,ask_price_1,ask_quantity_1,bid_price_1,bid_quantity_1,ask_price_2,ask_quantity_2,bid_price_2,bid_quantity_2,ask_price_3,ask_quantity_3,bid_price_3,bid_quantity_3,ask_price_4,ask_quantity_4,bid_price_4,bid_quantity_4,ask_price_5,ask_quantity_5,bid_price_5,bid_quantity_5,ask_price_6,ask_quantity_6,bid_price_6,bid_quantity_6,ask_price_7,ask_quantity_7,bid_price_7,bid_quantity_7,ask_price_8,ask_quantity_8,bid_price_8,bid_quantity_8,ask_price_9,ask_quantity_9,bid_price_9,bid_quantity_9,ask_price_10,ask_quantity_10,bid_price_10,bid_quantity_10,ask_price_11,ask_quantity_11,bid_price_11,bid_quantity_11,ask_price_12,ask_quantity_12,bid_price_12,bid_quantity_12,ask_price_13,ask_quantity_13,bid_price_13,bid_quantity_13,ask_price_14,ask_quantity_14,bid_price_14,bid_quantity_14,ask_price_15,ask_quantity_15,bid_price_15,bid_quantity_15,ask_price_16,ask_quantity_16,bid_price_16,bid_quantity_16,ask_price_17,ask_quantity_17,bid_price_17,bid_quantity_17,ask_price_18,ask_quantity_18,bid_price_18,bid_quantity_18,ask_price_19,ask_quantity_19,bid_price_19,bid_quantity_19,ask_price_20,ask_quantity_20,bid_price_20,bid_quantity_20,ask_price_21,ask_quantity_21,bid_price_21,bid_quantity_21,ask_price_22,ask_quantity_22,bid_price_22,bid_quantity_22,ask_price_23,ask_quantity_23,bid_price_23,bid_quantity_23,ask_price_24,ask_quantity_24,bid_price_24,bid_quantity_24
610,1619199537872220,1654.8464516129031,1.3305600000000002,1654.8461290322582,0.00054,1654.8738709677418,0.93582,1654.7809677419357,0.01998,1654.8745161290324,0.93582,1654.7093548387095,0.8521200000000001,1654.8751612903225,0.93636,1654.707741935484,0.00108,1654.9493548387095,3.61692,1654.680322580645,33.00966,1654.9496774193549,10.32912,1654.68,64.8,1655.0335483870967,18.07704,1654.6341935483872,8.1,1655.033870967742,35.84088,1654.633870967742,0.5810399999999999,1655.0345161290322,5.091119999999999,1654.6332258064515,0.03942,1655.0354838709677,3.08286,1654.603870967742,0.7900200000000001,1655.0425806451613,0.22896,1654.603548387097,21.6,1655.0432258064516,0.37692,1654.5564516129032,12.50964,1655.046129032258,5.9292,1654.5425806451613,9.43758,1655.0496774193548,7.03944,1654.542258064516,12.51018,1655.0570967741935,1.08,1654.5377419354838,14.445539999999998,1655.0719354838711,1.4272200000000002,1654.5309677419357,0.20844,1655.1254838709676,1.1097,1654.517741935484,11.34,1655.1954838709676,0.1835999999999999,1654.4954838709675,4.99878,1655.207741935484,0.4627799999999999,1654.4070967741936,1.08,1655.2132258064516,8.92458,1654.3796774193547,12.51018,1655.2135483870968,20.31966,1654.3793548387098,0.02268,1655.274193548387,5.4,1654.3593548387096,0.432,1655.2748387096774,0.8423999999999999,1654.3590322580644,0.02808,1655.29,10.65042,1654.3348387096771,0.02268,1655.2903225806451,5.4,1654.3325806451612,0.03402
611,1619199537974197,1654.8464516129031,1.3305600000000002,1654.8461290322582,0.00054,1654.8738709677418,0.93582,1654.827741935484,22.94514,1654.8745161290324,0.93582,1654.7809677419357,0.01998,1654.8751612903225,0.93636,1654.7096774193549,1.24146,1654.9493548387095,3.61692,1654.7093548387095,0.8521200000000001,1654.9496774193549,10.32912,1654.707741935484,0.00108,1655.0335483870967,18.07704,1654.680322580645,33.00966,1655.033870967742,35.84088,1654.68,64.8,1655.0345161290322,5.091119999999999,1654.6341935483872,8.1,1655.0354838709677,3.08286,1654.633870967742,0.5810399999999999,1655.0425806451613,0.22896,1654.6332258064515,0.03942,1655.0432258064516,0.37692,1654.603870967742,0.7900200000000001,1655.046129032258,5.9292,1654.603548387097,21.6,1655.0496774193548,7.03944,1654.5564516129032,12.50964,1655.0570967741935,1.08,1654.5425806451613,9.43758,1655.0719354838711,1.4272200000000002,1654.542258064516,12.51018,1655.1254838709676,1.1097,1654.5377419354838,14.445539999999998,1655.1954838709676,0.1835999999999999,1654.5309677419357,0.20844,1655.207741935484,0.4627799999999999,1654.517741935484,11.34,1655.2132258064516,8.92458,1654.4954838709675,4.99878,1655.2135483870968,20.31966,1654.4070967741936,1.08,1655.2670967741935,22.94514,1654.3796774193547,12.51018,1655.274193548387,5.4,1654.3793548387098,0.02268,1655.2748387096774,0.8423999999999999,1654.3593548387096,0.432,1655.29,10.65042,1654.3590322580644,0.02808
612,1619199538073352,1654.8738709677418,1.47582,1654.873548387097,12.11814,1654.8745161290324,0.93582,1654.8461290322582,0.00054,1654.8751612903225,0.93636,1654.828064516129,8.03466,1655.032258064516,0.4627799999999999,1654.827741935484,22.94514,1655.0335483870967,18.07704,1654.7812903225806,1.2393,1655.033870967742,35.84088,1654.7809677419357,0.01998,1655.0345161290322,5.091119999999999,1654.7093548387095,0.8521200000000001,1655.0354838709677,3.08286,1654.707741935484,10.32966,1655.0425806451613,0.22896,1654.680322580645,22.680540000000004,1655.0432258064516,0.37692,1654.68,64.8,1655.046129032258,5.9292,1654.6341935483872,8.1,1655.0496774193548,7.03944,1654.633870967742,0.5810399999999999,1655.0570967741935,1.08,1654.6332258064515,0.03942,1655.0719354838711,1.4272200000000002,1654.603870967742,0.7900200000000001,1655.0967741935483,0.4627799999999999,1654.603548387097,21.6,1655.1254838709676,1.1097,1654.5564516129032,12.50964,1655.1935483870968,0.4627799999999999,1654.5425806451613,9.43758,1655.1954838709676,0.1835999999999999,1654.542258064516,12.51018,1655.2132258064516,8.92458,1654.5377419354838,14.445539999999998,1655.2135483870968,20.31966,1654.5309677419357,0.20844,1655.2670967741935,22.94514,1654.517741935484,11.34,1655.274193548387,5.4,1654.4954838709675,4.99878,1655.2748387096774,0.8423999999999999,1654.4070967741936,1.08,1655.29,10.65042,1654.3796774193547,12.51018,1655.2903225806451,5.86278,1654.3793548387098,0.02268
613,1619199538173294,1654.8738709677418,1.47582,1654.873548387097,2.85066,1654.874193548387,0.65556,1654.828064516129,8.03142,1654.8745161290324,0.93582,1654.827741935484,22.94514,1654.8751612903225,0.93636,1654.7812903225806,1.2393,1655.032258064516,10.79136,1654.7809677419357,0.01998,1655.0335483870967,18.07704,1654.7093548387095,0.8521200000000001,1655.0345161290322,5.091119999999999,1654.707741935484,10.32966,1655.0354838709677,3.08286,1654.680322580645,22.680540000000004,1655.0425806451613,0.22896,1654.68,64.8,1655.0432258064516,0.37692,1654.6341935483872,8.1,1655.046129032258,5.9292,1654.633870967742,0.5810399999999999,1655.0496774193548,7.03944,1654.6332258064515,0.03942,1655.0570967741935,1.08,1654.6041935483872,11.12076,1655.0719354838711,1.4272200000000002,1654.603870967742,10.16118,1655.0967741935483,0.4627799999999999,1654.603548387097,21.6,1655.1254838709676,1.1097,1654.5564516129032,12.50964,1655.1935483870968,0.4627799999999999,1654.5425806451613,9.43758,1655.1954838709676,0.1835999999999999,1654.542258064516,12.51018,1655.2132258064516,8.92458,1654.5377419354838,14.445539999999998,1655.2135483870968,20.31966,1654.5309677419357,0.20844,1655.2670967741935,22.94514,1654.517741935484,11.34,1655.274193548387,5.4,1654.4954838709675,4.99878,1655.2748387096774,0.8423999999999999,1654.4070967741936,1.08,1655.29,10.65042,1654.3796774193547,12.51018,1655.2903225806451,5.86278,1654.3793548387098,0.02268
614,1619199538273233,1654.8738709677418,1.47582,1654.873548387097,0.00054,1654.874193548387,0.65772,1654.827741935484,22.94514,1654.8745161290324,0.93582,1654.7812903225806,1.2393,1654.8751612903225,0.93636,1654.7809677419357,0.01998,1655.032258064516,10.79136,1654.7093548387095,0.8521200000000001,1655.0335483870967,18.07704,1654.707741935484,10.32966,1655.0345161290322,5.091119999999999,1654.680322580645,22.680540000000004,1655.0354838709677,3.08286,1654.68,64.8,1655.0425806451613,0.22896,1654.6341935483872,8.1,1655.0429032258064,35.842499999999994,1654.633870967742,0.5810399999999999,1655.0432258064516,0.37692,1654.6332258064515,0.03942,1655.046129032258,5.9292,1654.6041935483872,11.12076,1655.0496774193548,7.03944,1654.603870967742,0.7900200000000001,1655.0570967741935,1.08,1654.603548387097,21.6,1655.0719354838711,1.4272200000000002,1654.5564516129032,12.50964,1655.0967741935483,0.4627799999999999,1654.5425806451613,9.43758,1655.1254838709676,1.1097,1654.542258064516,12.51018,1655.1935483870968,0.4627799999999999,1654.5377419354838,14.445539999999998,1655.1954838709676,0.1835999999999999,1654.5309677419357,0.20844,1655.2132258064516,8.92458,1654.517741935484,11.34,1655.2135483870968,20.31966,1654.4954838709675,4.99878,1655.2670967741935,22.94514,1654.4070967741936,1.08,1655.274193548387,5.4,1654.3796774193547,12.51018,1655.29,10.65042,1654.3793548387098,0.02268,1655.2903225806451,5.86278,1654.3593548387096,0.432
615,1619199538372614,1654.8464516129031,13.5,1654.8461290322582,9.3393,1654.866129032258,64.8,1654.828064516129,6.93306,1654.8738709677418,0.93582,1654.827741935484,19.80072,1654.8745161290324,0.93582,1654.7809677419357,0.01998,1654.8751612903225,0.93636,1654.7093548387095,0.8521200000000001,1655.032258064516,10.79136,1654.707741935484,0.00108,1655.0335483870967,18.07704,1654.680322580645,22.680540000000004,1655.0345161290322,5.091119999999999,1654.68,64.8,1655.0354838709677,3.08286,1654.6341935483872,8.1,1655.0425806451613,0.22896,1654.633870967742,0.5810399999999999,1655.0429032258064,35.842499999999994,1654.6332258064515,0.03942,1655.0432258064516,0.37692,1654.6041935483872,11.12076,1655.046129032258,5.9292,1654.603870967742,0.7900200000000001,1655.0496774193548,7.03944,1654.603548387097,21.6,1655.0570967741935,1.08,1654.5564516129032,12.50964,1655.0719354838711,1.4272200000000002,1654.5425806451613,9.43758,1655.0967741935483,0.4627799999999999,1654.542258064516,12.51018,1655.1254838709676,1.1097,1654.5377419354838,14.445539999999998,1655.1935483870968,0.4627799999999999,1654.5309677419357,0.20844,1655.1954838709676,0.1835999999999999,1654.517741935484,11.34,1655.2132258064516,8.92458,1654.4954838709675,4.99878,1655.2135483870968,20.31966,1654.4070967741936,1.08,1655.2670967741935,22.94514,1654.3796774193547,12.51018,1655.274193548387,5.4,1654.3793548387098,0.02268,1655.29,10.65042,1654.3593548387096,0.432
616,1619199538474187,1654.8464516129031,167.80338,1654.8461290322582,0.00054,1654.866129032258,64.8,1654.827741935484,19.80072,1654.8738709677418,0.93582,1654.7809677419357,0.01998,1654.8745161290324,0.93582,1654.7093548387095,0.8521200000000001,1654.8751612903225,0.93636,1654.707741935484,0.00108,1655.032258064516,10.79136,1654.634516129032,6.67116,1655.0335483870967,18.07704,1654.6341935483872,18.42858,1655.0345161290322,5.091119999999999,1654.633870967742,0.5810399999999999,1655.0354838709677,3.08286,1654.6332258064515,0.03942,1655.0425806451613,0.22896,1654.6041935483872,11.12076,1655.0429032258064,35.842499999999994,1654.603870967742,0.7900200000000001,1655.0432258064516,0.37692,1654.603548387097,21.6,1655.046129032258,5.9292,1654.5564516129032,12.50964,1655.0496774193548,7.03944,1654.5425806451613,9.43758,1655.0570967741935,1.08,1654.542258064516,12.51018,1655.0719354838711,1.4272200000000002,1654.5377419354838,14.445539999999998,1655.0967741935483,0.4627799999999999,1654.5309677419357,0.20844,1655.1254838709676,1.1097,1654.517741935484,11.34,1655.1935483870968,0.4627799999999999,1654.4483870967742,4.99878,1655.1954838709676,0.1835999999999999,1654.4070967741936,1.08,1655.2132258064516,8.92458,1654.3796774193547,12.51018,1655.2135483870968,20.31966,1654.3793548387098,0.02268,1655.2670967741935,22.94514,1654.3593548387096,0.432,1655.274193548387,5.4,1654.3590322580644,0.02808,1655.29,10.65042,1654.3348387096771,0.02268
617,1619199538573808,1654.8464516129031,167.80338,1654.8461290322582,0.0205199999999999,1654.866129032258,64.8,1654.827741935484,19.80072,1654.8738709677418,0.93582,1654.7093548387095,0.8521200000000001,1654.8745161290324,0.93582,1654.707741935484,0.00108,1655.031935483871,9.14328,1654.634516129032,7.103160000000001,1655.032258064516,10.79136,1654.6341935483872,18.42858,1655.0335483870967,18.07704,1654.633870967742,0.5810399999999999,1655.0345161290322,5.091119999999999,1654.6332258064515,0.03942,1655.0354838709677,3.08286,1654.6041935483872,11.12076,1655.0425806451613,0.22896,1654.603870967742,0.7900200000000001,1655.0429032258064,35.842499999999994,1654.603548387097,21.6,1655.0432258064516,0.37692,1654.5564516129032,12.50964,1655.046129032258,5.9292,1654.5425806451613,9.43758,1655.0496774193548,7.03944,1654.542258064516,12.51018,1655.0570967741935,1.08,1654.5377419354838,14.445539999999998,1655.0719354838711,1.4272200000000002,1654.5309677419357,0.20844,1655.0967741935483,0.4627799999999999,1654.517741935484,11.34,1655.1254838709676,1.1097,1654.4483870967742,4.99878,1655.1935483870968,0.4627799999999999,1654.4070967741936,1.08,1655.1954838709676,0.1835999999999999,1654.397741935484,1.19502,1655.2132258064516,8.92458,1654.3796774193547,12.51018,1655.2135483870968,20.31966,1654.3793548387098,0.02268,1655.2670967741935,22.94514,1654.3593548387096,0.432,1655.274193548387,5.4,1654.3590322580644,0.02808,1655.29,10.65042,1654.3348387096771,0.02268
618,1619199538674941,1654.827741935484,7.454700000000001,1654.7093548387095,0.8521200000000001,1654.828064516129,238.14,1654.634516129032,7.103160000000001,1654.8464516129031,64.8,1654.6341935483872,8.1,1654.8738709677418,0.93582,1654.633870967742,0.5810399999999999,1654.8745161290324,0.93582,1654.6332258064515,0.03942,1655.032258064516,10.79136,1654.6041935483872,11.12076,1655.0345161290322,5.091119999999999,1654.603870967742,0.7900200000000001,1655.0354838709677,3.08286,1654.603548387097,21.6,1655.0425806451613,0.22896,1654.5564516129032,12.50964,1655.0429032258064,35.842499999999994,1654.5425806451613,9.43758,1655.0432258064516,0.37692,1654.542258064516,12.51018,1655.046129032258,5.9292,1654.5377419354838,14.445539999999998,1655.0496774193548,7.03944,1654.5309677419357,0.20844,1655.0570967741935,1.08,1654.517741935484,11.34,1655.0719354838711,1.4272200000000002,1654.4483870967742,4.99878,1655.0967741935483,0.4627799999999999,1654.4070967741936,1.08,1655.1254838709676,1.1097,1654.397741935484,1.19502,1655.1935483870968,0.4627799999999999,1654.3796774193547,12.51018,1655.1954838709676,0.1835999999999999,1654.3793548387098,0.02268,1655.2135483870968,20.31966,1654.3593548387096,0.432,1655.2670967741935,22.94514,1654.3590322580644,0.02808,1655.274193548387,5.4,1654.3348387096771,0.02268,1655.2903225806451,5.86278,1654.3325806451612,0.03402,1655.2916129032258,12.5091,1654.3148387096776,6.75,1655.3177419354838,12.508020000000002,1654.3145161290322,1.35
619,1619199538773125,1654.828064516129,211.14,1654.8274193548389,0.41148,1654.8464516129031,64.8,1654.7096774193549,1.18422,1654.8738709677418,0.93582,1654.7093548387095,3.37068,1654.8745161290324,0.93582,1654.635161290323,3.2038199999999994,1654.9774193548387,5.9292,1654.6348387096775,8.1,1655.031935483871,9.14328,1654.634516129032,10.76112,1655.032258064516,10.7919,1654.633870967742,0.5810399999999999,1655.0345161290322,5.091119999999999,1654.6332258064515,0.03942,1655.0354838709677,3.08286,1654.6041935483872,11.12076,1655.0425806451613,0.22896,1654.603870967742,0.7900200000000001,1655.0429032258064,35.842499999999994,1654.603548387097,21.6,1655.0432258064516,0.37692,1654.5564516129032,12.50964,1655.0496774193548,7.03944,1654.5425806451613,9.43758,1655.0570967741935,1.08,1654.542258064516,12.51018,1655.0719354838711,1.4272200000000002,1654.5377419354838,14.445539999999998,1655.0967741935483,0.4627799999999999,1654.5309677419357,0.20844,1655.1254838709676,1.1097,1654.517741935484,11.34,1655.1935483870968,0.4627799999999999,1654.4483870967742,4.99878,1655.1954838709676,0.1835999999999999,1654.4070967741936,1.08,1655.2135483870968,20.31966,1654.397741935484,1.19502,1655.2667741935484,28.8603,1654.3796774193547,12.51018,1655.2670967741935,22.94514,1654.3793548387098,0.02268,1655.274193548387,5.4,1654.3593548387096,0.432,1655.2903225806451,5.86278,1654.3590322580644,0.02808,1655.2916129032258,12.5091,1654.3348387096771,0.02268
620,1619199538884547,1654.827741935484,91.8,1654.8274193548389,0.17712,1654.828064516129,64.8,1654.7093548387095,3.37068,1654.8738709677418,0.93582,1654.635161290323,6.81912,1654.8745161290324,0.93582,1654.6348387096775,8.1,1654.9774193548387,16.25832,1654.634516129032,10.76112,1655.031935483871,18.62298,1654.633870967742,0.5810399999999999,1655.032258064516,0.4627799999999999,1654.6332258064515,0.03942,1655.0345161290322,5.091119999999999,1654.6041935483872,11.12076,1655.0354838709677,3.08286,1654.603870967742,0.7900200000000001,1655.0425806451613,0.22896,1654.603548387097,21.6,1655.0429032258064,35.842499999999994,1654.5564516129032,12.50964,1655.0432258064516,0.37692,1654.5425806451613,9.43758,1655.0496774193548,7.03944,1654.542258064516,12.51018,1655.0570967741935,1.08,1654.5377419354838,14.445539999999998,1655.0719354838711,1.4272200000000002,1654.5309677419357,0.20844,1655.0967741935483,0.4627799999999999,1654.517741935484,11.34,1655.1254838709676,1.1097,1654.4483870967742,4.99878,1655.1935483870968,0.4627799999999999,1654.4070967741936,1.08,1655.1954838709676,0.1835999999999999,1654.397741935484,1.19502,1655.2135483870968,20.31966,1654.3796774193547,12.51018,1655.2667741935484,28.8603,1654.3793548387098,0.02268,1655.2670967741935,22.94514,1654.3593548387096,0.432,1655.274193548387,5.4,1654.3590322580644,0.02808,1655.2903225806451,5.86278,1654.3348387096771,0.02268,1655.2916129032258,12.5091,1654.3325806451612,0.03402
621,1619199538973305,1654.827741935484,64.8,1654.6367741935485,62.75339999999999,1654.8738709677418,11.265479999999998,1654.6354838709676,10.75788,1654.8745161290324,0.93582,1654.634516129032,0.432,1654.9774193548387,5.9292,1654.633870967742,0.5810399999999999,1655.031935483871,18.62298,1654.6041935483872,11.12076,1655.032258064516,0.4627799999999999,1654.603870967742,0.7900200000000001,1655.0345161290322,5.091119999999999,1654.603548387097,21.6,1655.0354838709677,3.08286,1654.5564516129032,12.50964,1655.0425806451613,0.22896,1654.5425806451613,9.43758,1655.0429032258064,35.842499999999994,1654.542258064516,12.51018,1655.0432258064516,0.37692,1654.5377419354838,14.445539999999998,1655.0496774193548,7.03944,1654.5309677419357,0.20844,1655.0570967741935,1.08,1654.517741935484,11.34,1655.0719354838711,1.4272200000000002,1654.4887096774194,0.03942,1655.0967741935483,0.4627799999999999,1654.4483870967742,4.99878,1655.1254838709676,1.1097,1654.4070967741936,1.08,1655.1935483870968,0.4627799999999999,1654.397741935484,1.19502,1655.1954838709676,0.1835999999999999,1654.3796774193547,12.51018,1655.2135483870968,20.31966,1654.3793548387098,0.02268,1655.2667741935484,16.35066,1654.3593548387096,0.432,1655.2670967741935,22.94514,1654.3590322580644,0.02808,1655.274193548387,5.4,1654.3348387096771,0.02268,1655.2903225806451,5.86278,1654.3325806451612,0.03402,1655.2916129032258,12.5091,1654.3148387096776,6.75,1655.3177419354838,12.508020000000002,1654.3145161290322,1.35
622,1619199539073862,1654.827741935484,53.071740000000005,1654.6748387096773,64.8,1654.8738709677418,0.93582,1654.6377419354835,27.0,1654.8745161290324,0.93582,1654.6374193548388,25.7499,1654.9774193548387,5.9292,1654.6370967741937,8.1,1655.0245161290322,7.019460000000001,1654.6367741935485,62.75339999999999,1655.031935483871,18.62298,1654.6354838709676,2.65788,1655.032258064516,0.4627799999999999,1654.634516129032,0.432,1655.0345161290322,5.091119999999999,1654.633870967742,0.5810399999999999,1655.0354838709677,3.08286,1654.6041935483872,11.12076,1655.0425806451613,0.22896,1654.603870967742,0.7900200000000001,1655.0429032258064,35.842499999999994,1654.603548387097,21.6,1655.0432258064516,0.37692,1654.5564516129032,12.50964,1655.0496774193548,0.01998,1654.5425806451613,9.43758,1655.0570967741935,1.08,1654.542258064516,12.51018,1655.0719354838711,1.4272200000000002,1654.538064516129,9.14328,1655.0967741935483,0.4627799999999999,1654.5377419354838,14.445539999999998,1655.1254838709676,1.1097,1654.5309677419357,0.20844,1655.1935483870968,0.4627799999999999,1654.517741935484,11.34,1655.1954838709676,0.1835999999999999,1654.4887096774194,0.03942,1655.2135483870968,20.31966,1654.4483870967742,4.99878,1655.2667741935484,16.35066,1654.4070967741936,1.08,1655.2670967741935,22.94514,1654.397741935484,1.19502,1655.274193548387,5.4,1654.3796774193547,12.51018,1655.2903225806451,5.86278,1654.3793548387098,0.02268,1655.2916129032258,12.5091,1654.3593548387096,0.432
623,1619199539174210,1654.827741935484,53.071740000000005,1654.6748387096773,63.17622,1654.8738709677418,0.93582,1654.638064516129,8.1,1654.8745161290324,0.93582,1654.6377419354835,27.0,1654.9774193548387,16.25832,1654.6374193548388,25.7499,1655.0245161290322,7.019460000000001,1654.6367741935485,62.75339999999999,1655.031935483871,18.62298,1654.6354838709676,12.987,1655.032258064516,0.4627799999999999,1654.634516129032,0.432,1655.0345161290322,5.091119999999999,1654.633870967742,0.5810399999999999,1655.0354838709677,3.08286,1654.6045161290322,9.14328,1655.0425806451613,0.22896,1654.603870967742,0.7900200000000001,1655.0429032258064,35.842499999999994,1654.603548387097,21.6,1655.0432258064516,0.37692,1654.5564516129032,12.50964,1655.0496774193548,0.01998,1654.5425806451613,9.43758,1655.0570967741935,1.08,1654.542258064516,12.51018,1655.0719354838711,1.4272200000000002,1654.5377419354838,14.445539999999998,1655.0967741935483,0.4627799999999999,1654.5309677419357,0.20844,1655.1254838709676,1.1097,1654.517741935484,11.34,1655.1935483870968,0.4627799999999999,1654.4887096774194,0.03942,1655.1954838709676,0.1835999999999999,1654.4483870967742,4.99878,1655.2135483870968,20.31966,1654.4070967741936,1.08,1655.2664516129032,12.51018,1654.397741935484,1.19502,1655.2667741935484,16.35066,1654.3796774193547,12.51018,1655.2670967741935,22.94514,1654.3793548387098,0.02268,1655.274193548387,5.4,1654.3593548387096,0.432,1655.2903225806451,5.86278,1654.3590322580644,0.02808
624,1619199539274371,1654.827741935484,53.30124,1654.6751612903226,0.5373,1654.8738709677418,0.93582,1654.6748387096773,63.13356,1654.8745161290324,0.93582,1654.638064516129,8.1,1654.9774193548387,10.32912,1654.6377419354835,27.0,1655.0245161290322,7.019460000000001,1654.6374193548388,25.7499,1655.0277419354838,5.9292,1654.6367741935485,62.75339999999999,1655.031935483871,18.62298,1654.6354838709676,2.65788,1655.032258064516,0.4627799999999999,1654.634516129032,0.432,1655.0345161290322,5.091119999999999,1654.633870967742,0.5810399999999999,1655.0354838709677,3.08286,1654.603870967742,0.7900200000000001,1655.0429032258064,35.842499999999994,1654.603548387097,21.6,1655.0432258064516,0.37692,1654.5564516129032,12.50964,1655.0496774193548,0.01998,1654.5425806451613,9.43758,1655.0570967741935,1.08,1654.542258064516,12.51018,1655.0719354838711,1.4272200000000002,1654.5377419354838,14.445539999999998,1655.0967741935483,0.4627799999999999,1654.5309677419357,0.20844,1655.1254838709676,1.1097,1654.517741935484,11.34,1655.1935483870968,0.4627799999999999,1654.4887096774194,0.03942,1655.1954838709676,0.1835999999999999,1654.4483870967742,4.99878,1655.2135483870968,20.31966,1654.4070967741936,1.08,1655.2664516129032,12.51018,1654.397741935484,1.19502,1655.2667741935484,45.59598,1654.3796774193547,12.51018,1655.2670967741935,22.94514,1654.3793548387098,0.02268,1655.274193548387,5.4,1654.375806451613,3.44736,1655.2903225806451,5.86278,1654.3593548387096,0.432
625,1619199539373907,1654.827741935484,53.30124,1654.6751612903226,0.5373,1654.8738709677418,0.93582,1654.638064516129,8.1,1654.8745161290324,0.93582,1654.6377419354835,27.0,1654.9774193548387,10.32912,1654.6367741935485,62.75339999999999,1655.0245161290322,7.019460000000001,1654.6354838709676,2.65788,1655.0277419354838,5.9292,1654.634516129032,0.432,1655.031935483871,18.62298,1654.633870967742,0.5810399999999999,1655.032258064516,0.4627799999999999,1654.6045161290322,10.32912,1655.0345161290322,5.091119999999999,1654.603870967742,0.7900200000000001,1655.0354838709677,3.08286,1654.603548387097,21.6,1655.0429032258064,35.842499999999994,1654.5564516129032,12.50964,1655.0432258064516,0.37692,1654.542258064516,12.51018,1655.0496774193548,0.01998,1654.5377419354838,14.445539999999998,1655.0570967741935,1.08,1654.5309677419357,0.20844,1655.0719354838711,1.4272200000000002,1654.517741935484,11.34,1655.0967741935483,0.4627799999999999,1654.4887096774194,0.03942,1655.1254838709676,1.1097,1654.4483870967742,4.99878,1655.1935483870968,0.4627799999999999,1654.4070967741936,1.08,1655.1954838709676,0.1835999999999999,1654.397741935484,1.19502,1655.2135483870968,20.31966,1654.3967741935485,2.7,1655.2664516129032,12.51018,1654.3796774193547,12.51018,1655.2667741935484,45.59598,1654.3793548387098,0.02268,1655.2670967741935,22.94514,1654.375806451613,3.44736,1655.274193548387,5.4,1654.3593548387096,0.432,1655.2903225806451,5.86278,1654.3590322580644,0.02808
626,1619199539473077,1654.71,0.54,1654.7096774193549,13.5,1654.8258064516128,0.44496,1654.638064516129,8.1,1654.827741935484,53.30124,1654.6354838709676,2.65788,1654.8738709677418,11.265479999999998,1654.634516129032,0.432,1654.8745161290324,0.93582,1654.603870967742,0.7900200000000001,1655.0245161290322,7.019460000000001,1654.603548387097,21.6,1655.0277419354838,5.9292,1654.585806451613,2.05578,1655.031935483871,18.62298,1654.5567741935486,13.89042,1655.032258064516,0.4627799999999999,1654.5564516129032,12.50964,1655.0345161290322,5.091119999999999,1654.542258064516,12.51018,1655.0354838709677,3.08286,1654.5377419354838,14.445539999999998,1655.0429032258064,35.842499999999994,1654.5309677419357,0.20844,1655.0432258064516,0.37692,1654.517741935484,11.34,1655.0496774193548,0.01998,1654.4887096774194,0.03942,1655.0570967741935,1.08,1654.4483870967742,4.99878,1655.0719354838711,1.4272200000000002,1654.4070967741936,1.08,1655.0967741935483,0.4627799999999999,1654.3967741935485,2.7,1655.1254838709676,1.1097,1654.3796774193547,12.51018,1655.1935483870968,0.4627799999999999,1654.3793548387098,0.02268,1655.1954838709676,0.1835999999999999,1654.375806451613,3.44736,1655.2135483870968,20.31966,1654.3593548387096,0.432,1655.2664516129032,12.51018,1654.3590322580644,0.02808,1655.2667741935484,45.59598,1654.3348387096771,0.02268,1655.2670967741935,22.94514,1654.3325806451612,0.03402,1655.274193548387,5.4,1654.3148387096776,1.35
627,1619199539574151,1654.71,0.54,1654.7096774193549,15.80634,1654.8258064516128,0.44496,1654.638064516129,8.1,1654.827741935484,53.30124,1654.6354838709676,2.65788,1654.8738709677418,11.265479999999998,1654.634516129032,0.432,1654.8745161290324,0.93582,1654.6041935483872,8.55576,1655.0245161290322,7.019460000000001,1654.603870967742,0.7900200000000001,1655.0277419354838,5.9292,1654.603548387097,21.6,1655.031935483871,18.62298,1654.585806451613,12.38544,1655.032258064516,0.4627799999999999,1654.5567741935486,13.89042,1655.0345161290322,5.091119999999999,1654.5564516129032,12.50964,1655.0354838709677,3.08286,1654.542258064516,12.51018,1655.0429032258064,35.842499999999994,1654.5377419354838,14.445539999999998,1655.0432258064516,0.37692,1654.5309677419357,0.20844,1655.0496774193548,0.01998,1654.517741935484,11.34,1655.0570967741935,1.08,1654.4887096774194,0.03942,1655.0719354838711,1.4272200000000002,1654.4483870967742,4.99878,1655.0967741935483,0.4627799999999999,1654.4070967741936,1.08,1655.1254838709676,1.1097,1654.3967741935485,2.7,1655.1935483870968,0.4627799999999999,1654.3796774193547,12.51018,1655.1954838709676,0.1835999999999999,1654.3793548387098,0.02268,1655.2135483870968,20.31966,1654.3593548387096,0.432,1655.2664516129032,12.51018,1654.3590322580644,0.02808,1655.2667741935484,45.59598,1654.3348387096771,0.02268,1655.2670967741935,22.94514,1654.3325806451612,0.03402,1655.274193548387,5.4,1654.3148387096776,1.35
