,ts,side,price,quantity
1517,1619199530147824,sell,1654.8135483870967,0.108
1518,1619199530147841,sell,1654.7993548387096,0.03348
1519,1619199530147842,sell,1654.797419354839,0.0189
1520,1619199530148006,sell,1654.795483870968,0.0135
1521,1619199530148018,sell,1654.789677419355,1.02114
1522,1619199530168068,buy,1654.9032258064517,0.15552
1523,1619199530194261,buy,1654.9032258064517,0.01404
1524,1619199530241181,buy,1654.9032258064517,2.12922
1525,1619199530241185,buy,1654.9032258064517,1.02276
1526,1619199530263928,sell,1654.971290322581,0.25326
1527,1619199530307950,sell,1654.971290322581,1.04976
1528,1619199530307951,sell,1654.8022580645163,0.03348
1529,1619199530308080,sell,1654.7948387096774,0.4428
1530,1619199530375642,sell,1654.9983870967742,0.1657799999999999
1531,1619199530399611,sell,1654.9983870967742,2.2139999999999995
1532,1619199530427939,sell,1654.9983870967742,0.14958
1533,1619199530468885,buy,1654.9987096774194,0.54
1534,1619199530468886,buy,1655.101935483871,0.02268
1535,1619199530468887,buy,1655.102258064516,2.6757
1536,1619199530476187,sell,1654.9983870967742,0.02538
1537,1619199530572064,sell,1654.9983870967742,1.0746
1538,1619199530673918,sell,1654.9983870967742,0.1101599999999999
1539,1619199530725907,sell,1654.9983870967742,0.05778
1540,1619199530873791,sell,1654.9983870967742,1.31976
1541,1619199530926621,sell,1654.9983870967742,4.05
1542,1619199531006803,buy,1654.9987096774194,0.1835999999999999
1543,1619199531145775,sell,1654.9983870967742,0.0729
1544,1619199531176870,sell,1654.9983870967742,2.09412
1545,1619199531176871,sell,1654.9983870967742,4.158
1546,1619199531233243,sell,1654.9983870967742,0.3121199999999999
1547,1619199531282305,sell,1654.9983870967742,0.28944
1548,1619199531319964,buy,1654.9987096774194,0.0458999999999999
1549,1619199531319965,buy,1654.9987096774194,2.69946
1550,1619199531336692,sell,1654.9983870967742,0.05778
1551,1619199531375928,sell,1654.9983870967742,0.44928
1552,1619199531409790,sell,1654.9983870967742,2.9818800000000003
1553,1619199531427367,sell,1654.9983870967742,0.2105999999999999
1554,1619199531482004,sell,1654.9983870967742,0.04644
1555,1619199531495058,sell,1654.9983870967742,8.19774
1556,1619199531595147,sell,1654.9983870967742,0.0458999999999999
1557,1619199531678727,buy,1654.9987096774194,0.35316
1558,1619199531704892,buy,1654.9987096774194,0.1906199999999999
1559,1619199531710370,buy,1654.9987096774194,0.1906199999999999
1560,1619199531793977,buy,1654.9987096774194,0.1906199999999999
1561,1619199531797570,buy,1654.9987096774194,0.19116
1562,1619199531801285,buy,1654.9987096774194,0.19116
1563,1619199531802236,buy,1654.9987096774194,0.19116
1564,1619199531804075,buy,1654.9987096774194,0.1906199999999999
1565,1619199531817590,buy,1654.9987096774194,0.01674
1566,1619199531904344,sell,1654.9983870967742,0.00054
1567,1619199531904345,sell,1654.808387096774,2.44998
1568,1619199531994319,buy,1654.995806451613,10.82268
1569,1619199532078906,sell,1654.9954838709675,0.53946
1570,1619199532157987,buy,1654.995806451613,2.92896
1571,1619199532203072,buy,1654.995806451613,0.1701
1572,1619199532406343,buy,1654.995806451613,0.03186
1573,1619199532413078,sell,1654.9954838709675,0.00054
1574,1619199532413143,sell,1654.795483870968,0.02268
1575,1619199532413152,sell,1654.7729032258064,0.01674
1576,1619199532413204,sell,1654.7729032258064,0.03348
1577,1619199532413206,sell,1654.7583870967742,0.27216
1578,1619199532416341,sell,1654.7583870967742,0.17226
1579,1619199532418381,sell,1654.7583870967742,0.17226
1580,1619199532424688,sell,1654.7583870967742,0.17226
1581,1619199532430207,buy,1654.7587096774191,0.11448
1582,1619199532472654,buy,1654.7587096774191,1.0605600000000002
1583,1619199532492584,buy,1654.7587096774191,0.02862
1584,1619199532632863,buy,1654.7587096774191,0.4001399999999999
1585,1619199532696370,sell,1654.7583870967742,0.08802
1586,1619199532697862,buy,1654.7587096774191,0.01188
1587,1619199532782043,buy,1654.7587096774191,0.24408
1588,1619199532836941,buy,1654.7587096774191,0.39852
1589,1619199533109418,buy,1654.7587096774191,0.36396
1590,1619199533111984,buy,1654.7587096774191,0.36396
1591,1619199533113212,buy,1654.7587096774191,0.36396
1592,1619199533121415,buy,1654.7587096774191,0.61182
1593,1619199533131356,sell,1654.7583870967742,1.4180400000000002
1594,1619199533132553,sell,1654.7583870967742,7.13178
1595,1619199533153968,sell,1654.7583870967742,9.06822
1596,1619199533153978,sell,1654.7583870967742,1.2517200000000002
1597,1619199533154115,sell,1654.756129032258,0.02268
1598,1619199533154116,sell,1654.741935483871,0.4347
1599,1619199533154366,sell,1654.741935483871,1.14426
1600,1619199533154475,sell,1654.741935483871,0.03618
1601,1619199533154486,sell,1654.741935483871,0.00486
1602,1619199533154543,sell,1654.741935483871,0.37638
1603,1619199533154735,sell,1654.741935483871,3.50838
1604,1619199533155064,sell,1654.741935483871,0.11502
1605,1619199533155068,sell,1654.741935483871,3.29292
1606,1619199533155069,sell,1654.737741935484,0.04536
1607,1619199533155070,sell,1654.734516129032,0.0264599999999999
1608,1619199533155222,sell,1654.6999999999998,0.02322
1609,1619199533155231,sell,1654.6783870967745,0.28674
1610,1619199533155558,sell,1654.6745161290323,0.02268
1611,1619199533155904,sell,1654.6470967741934,0.0243
1612,1619199533155913,sell,1654.6232258064515,0.2322
1613,1619199533157764,sell,1654.586129032258,0.7003799999999999
1614,1619199533157778,sell,1654.5748387096774,2.25666
1615,1619199533157779,sell,1654.5212903225809,0.1377
1616,1619199533157780,sell,1654.5067741935484,1.62
1617,1619199533157781,sell,1654.4909677419355,0.1133999999999999
1618,1619199533157781,sell,1654.4870967741936,0.27
1619,1619199533157782,sell,1654.4648387096777,0.19494
1620,1619199533157783,sell,1654.443870967742,0.432
1621,1619199533157783,sell,1654.4348387096777,8.057339999999998
1622,1619199533157784,sell,1654.4348387096777,5.60034
1623,1619199533157785,sell,1654.4193548387098,0.01404
1624,1619199533157785,sell,1654.4193548387098,0.01674
1625,1619199533157786,sell,1654.4174193548388,1.35
1626,1619199533157787,sell,1654.4170967741936,14.262479999999998
1627,1619199533157788,sell,1654.3945161290324,1.08
1628,1619199533157789,sell,1654.3870967741937,0.01782
1629,1619199533158861,sell,1654.3835483870969,0.02268
1630,1619199533158873,sell,1654.3790322580646,23.59854
1631,1619199533158874,sell,1654.3787096774192,32.30118
1632,1619199533158874,sell,1654.3787096774192,4.97772
1633,1619199533174904,sell,1654.5416129032258,0.1512
1634,1619199533218586,buy,1654.5419354838712,0.34398
1635,1619199533285400,buy,1654.5412903225806,2.67894
1636,1619199533379163,buy,1654.68,0.0432
1637,1619199533435427,sell,1654.679677419355,0.0496799999999999
1638,1619199533486153,sell,1654.71,0.21006
1639,1619199533534009,sell,1654.757741935484,0.05886
1640,1619199533577695,buy,1654.758064516129,0.04536
1641,1619199533577701,buy,1654.7587096774191,0.14904
1642,1619199533591513,buy,1654.7587096774191,0.11556
1643,1619199533680046,sell,1654.757741935484,0.05886
1644,1619199533742752,sell,1654.757741935484,0.55458
1645,1619199534091637,sell,1654.757741935484,1.2803399999999998
1646,1619199534120403,buy,1654.758064516129,0.0189
1647,1619199534120404,buy,1654.7587096774191,0.6431399999999999
1648,1619199534290588,buy,1654.7587096774191,2.7459
1649,1619199534306518,buy,1654.7587096774191,0.73008
1650,1619199534319003,sell,1654.7583870967742,1.2717
1651,1619199534322709,buy,1654.7587096774191,7.50816
1652,1619199534322713,buy,1654.8738709677418,3.4554599999999995
1653,1619199534356199,buy,1654.8738709677418,0.25056
1654,1619199534483113,buy,1654.874193548387,0.4644
1655,1619199534777154,buy,1655.0432258064516,0.01296
1656,1619199534879256,sell,1654.9632258064516,0.3553199999999999
1657,1619199534980866,sell,1654.9632258064516,0.12474
1658,1619199534994716,sell,1654.9632258064516,0.15066
1659,1619199535015663,sell,1654.9632258064516,0.2646
1660,1619199535015775,sell,1654.8906451612904,0.0486
1661,1619199535030524,sell,1654.7725806451613,0.23598
1662,1619199535074785,buy,1654.907741935484,1.61244
1663,1619199535119404,sell,1654.9074193548386,0.216
1664,1619199535203312,buy,1654.907741935484,3.0078
1665,1619199535301328,buy,1654.907741935484,0.05724
1666,1619199535313907,buy,1654.907741935484,0.17172
1667,1619199535314002,buy,1654.907741935484,0.34344
1668,1619199535315435,buy,1654.907741935484,0.0739799999999999
1669,1619199535315462,buy,1654.907741935484,0.09774
1670,1619199535315704,buy,1654.907741935484,0.17172
1671,1619199535319416,buy,1654.907741935484,0.34344
1672,1619199535321030,buy,1654.907741935484,0.17172
1673,1619199535324347,buy,1654.907741935484,0.0302399999999999
1674,1619199535324348,buy,1654.9635483870968,0.14148
1675,1619199535327746,buy,1654.9635483870968,0.17172
1676,1619199535358343,buy,1654.9635483870968,0.3348
1677,1619199535627858,buy,1654.951935483871,0.39042
1678,1619199535676633,sell,1654.9074193548386,0.17118
1679,1619199535692027,buy,1654.885161290323,0.02106
1680,1619199535724261,sell,1654.7425806451613,3.7206
1681,1619199535771698,sell,1654.6783870967745,0.28674
1682,1619199536116848,buy,1654.885161290323,0.21708
1683,1619199536194347,buy,1654.885161290323,0.05724
1684,1619199536275385,sell,1654.8848387096775,9.80586
1685,1619199536301120,buy,1654.9503225806452,0.01674
1686,1619199536459515,buy,1654.8738709677418,0.29106
1687,1619199536471910,buy,1654.8738709677418,2.9862
1688,1619199536679035,buy,1654.8738709677418,6.777539999999999
1689,1619199536679050,buy,1654.874193548387,4.03488
1690,1619199536813999,sell,1654.8732258064515,0.23706
1691,1619199536816615,sell,1654.8732258064515,0.0205199999999999
1692,1619199536833778,sell,1654.8732258064515,0.04266
1693,1619199536860459,sell,1654.71,0.02106
1694,1619199536874247,sell,1654.707741935484,0.02916
1695,1619199536912151,buy,1654.852258064516,0.03942
1696,1619199536924972,buy,1654.852258064516,0.0162
1697,1619199536930836,sell,1654.707741935484,1.64538
1698,1619199537144326,buy,1654.851935483871,0.6426000000000001
1699,1619199537177629,sell,1654.7093548387095,0.09288
1700,1619199537227492,sell,1654.7093548387095,0.9234
1701,1619199537277665,sell,1654.7093548387095,2.79828
1702,1619199537325763,sell,1654.7093548387095,0.027
1703,1619199537375125,sell,1654.7093548387095,2.19024
1704,1619199537396976,buy,1654.851935483871,2.7459
1705,1619199537426377,sell,1654.7096774193549,0.09504
1706,1619199537461201,sell,1654.71,0.4617
1707,1619199537461452,sell,1654.7093548387095,1.84788
1708,1619199537807690,buy,1654.8464516129031,8.05194
1709,1619199537823677,sell,1654.8461290322582,0.0275399999999999
1710,1619199537873029,sell,1654.8461290322582,0.8845200000000001
1711,1619199537984826,buy,1654.8464516129031,0.22248
1712,1619199538076091,sell,1654.873548387097,0.1047599999999999
1713,1619199538115424,sell,1654.873548387097,4.13424
1714,1619199538115425,sell,1654.873548387097,4.23954
1715,1619199538115425,sell,1654.873548387097,0.17604
1716,1619199538128870,sell,1654.873548387097,0.6129
1717,1619199538182390,sell,1654.873548387097,2.8501199999999995
1718,1619199538331023,sell,1654.873548387097,0.00054
1719,1619199538331317,sell,1654.827741935484,3.14442
1720,1619199538377079,sell,1654.8461290322582,1.23876
1721,1619199538426720,sell,1654.8461290322582,0.00054
1722,1619199538426774,sell,1654.8461290322582,8.09946
1723,1619199538468810,buy,1654.8464516129031,2.8366199999999995
1724,1619199538627206,sell,1654.8461290322582,0.00054
1725,1619199538627219,sell,1654.8461290322582,0.01998
1726,1619199538627220,sell,1654.827741935484,0.91584
1727,1619199538654512,sell,1654.827741935484,17.96904
1728,1619199538656386,sell,1654.827741935484,0.91584
1729,1619199538679574,sell,1654.7093548387095,0.18144
1730,1619199538679791,buy,1654.827741935484,0.0972
1731,1619199538726739,sell,1654.8274193548389,0.12852
1732,1619199538775372,sell,1654.8274193548389,0.1296
1733,1619199538829348,sell,1654.8274193548389,0.1047599999999999
1734,1619199538889760,sell,1654.8274193548389,0.16146
1735,1619199538889773,sell,1654.8274193548389,0.01566
1736,1619199538889773,sell,1654.7093548387095,0.67068
1737,1619199538889774,sell,1654.7093548387095,2.7
1738,1619199538889775,sell,1654.635161290323,3.2038199999999994
1739,1619199538889785,sell,1654.635161290323,2.4165
1740,1619199538891885,buy,1654.827741935484,0.46818
1741,1619199538959225,sell,1654.6370967741937,0.08694
1742,1619199538959226,sell,1654.6370967741937,0.17334
1743,1619199538959227,sell,1654.6367741935485,2.0466
1744,1619199539013227,buy,1654.827741935484,10.83024
1745,1619199539024394,buy,1654.827741935484,0.8980200000000002
1746,1619199539133914,sell,1654.6748387096773,1.62378
1747,1619199539179821,sell,1654.6748387096773,0.04266
1748,1619199539220009,sell,1654.6751612903226,0.0529199999999999
1749,1619199539399862,buy,1654.8258064516128,0.0594
1750,1619199539409876,buy,1654.8258064516128,0.03564
1751,1619199539424433,sell,1654.7096774193549,0.08694
1752,1619199539455400,sell,1654.7096774193549,1.15236
1753,1619199539457004,sell,1654.7096774193549,2.33604
1754,1619199539529043,sell,1654.7096774193549,0.1236599999999999
1755,1619199539708886,sell,1654.7096774193549,0.09072
1756,1619199539910926,buy,1654.71,0.54
1757,1619199539911124,buy,1654.8258064516128,0.03996
1758,1619199539928816,sell,1654.8254838709677,1.10538
1759,1619199540082087,sell,1654.8254838709677,0.17226
1760,1619199540303431,sell,1654.8254838709677,2.02068
1761,1619199540303432,sell,1654.7109677419355,1.60326
1762,1619199540303433,sell,1654.71,0.5373
1763,1619199540303466,sell,1654.7096774193549,0.8127
1764,1619199540303469,sell,1654.7096774193549,1.2393
1765,1619199540303470,sell,1654.6787096774194,3.7152
1766,1619199540303474,sell,1654.6783870967745,0.25272
1767,1619199540327986,sell,1654.8254838709677,0.54
1768,1619199540328724,sell,1654.695806451613,0.13446
1769,1619199540328788,sell,1654.6783870967745,0.03402
1770,1619199540329363,sell,1654.638064516129,0.07614
1771,1619199540345076,sell,1654.6787096774194,0.26892
1772,1619199540345084,sell,1654.6425806451612,0.4995
1773,1619199540400300,buy,1654.6790322580646,0.0367199999999999
1774,1619199540426985,buy,1654.6790322580646,0.02808
1775,1619199540433718,buy,1654.6790322580646,0.20844
1776,1619199540466352,buy,1654.6790322580646,0.07614
1777,1619199540473459,buy,1654.6790322580646,2.6946
1778,1619199540473460,sell,1654.6787096774194,0.53946
1779,1619199540484942,buy,1654.6790322580646,2.7459
1780,1619199540626906,sell,1654.6787096774194,0.00054
1781,1619199540626907,sell,1654.6387096774197,0.93528
1782,1619199540892285,buy,1654.8258064516128,0.3132
1783,1619199540914780,buy,1654.8258064516128,0.0917999999999999
1784,1619199540914813,buy,1654.8258064516128,0.20574
1785,1619199540931936,sell,1654.8254838709677,0.2284199999999999
1786,1619199540952960,sell,1654.8254838709677,0.36666
1787,1619199541347478,buy,1654.8258064516128,0.73008
1788,1619199541347492,buy,1654.8258064516128,0.06804
1789,1619199541347504,buy,1654.827741935484,0.2295
1790,1619199541347550,buy,1654.8870967741937,9.78102
1791,1619199541434837,sell,1654.8867741935485,2.106
1792,1619199541455451,sell,1654.8867741935485,0.08586
1793,1619199541483755,sell,1654.8867741935485,0.3461399999999999
1794,1619199541483953,sell,1654.8867741935485,0.1728
1795,1619199541486619,sell,1654.8867741935485,0.1728
1796,1619199541487532,sell,1654.8867741935485,0.1728
1797,1619199541690681,sell,1654.6787096774194,1.2393
1798,1619199541691711,sell,1654.6348387096775,2.8107
1799,1619199541720885,buy,1654.6790322580646,0.04482
1800,1619199541749873,buy,1654.6790322580646,0.1296
1801,1619199541776609,buy,1654.6790322580646,0.26352
1802,1619199541951568,sell,1654.64,4.158
1803,1619199542165786,buy,1654.6790322580646,0.1020599999999999
1804,1619199542166851,buy,1654.8106451612905,0.1906199999999999
1805,1619199542361715,sell,1654.6358064516128,0.1835999999999999
1806,1619199542377492,sell,1654.6358064516128,1.05138
1807,1619199542377497,sell,1654.634516129032,0.1107
1808,1619199542422397,sell,1654.634516129032,0.32076
1809,1619199542469953,buy,1654.8096774193548,2.56068
1810,1619199542650889,buy,1654.8096774193548,0.40284
1811,1619199542668778,sell,1654.6348387096775,1.34676
1812,1619199542830365,buy,1654.8096774193548,0.11394
1813,1619199542869368,buy,1654.8096774193548,0.11394
1814,1619199542923000,buy,1654.8096774193548,0.11448
1815,1619199542946890,buy,1654.8096774193548,1.0179
1816,1619199542971024,buy,1654.8096774193548,0.11448
1817,1619199543030123,sell,1654.8093548387096,0.4233599999999999
1818,1619199543167784,buy,1654.8096774193548,0.1236599999999999
1819,1619199543270648,sell,1654.8093548387096,13.07664
1820,1619199543271182,sell,1654.8093548387096,13.5
1821,1619199543271211,sell,1654.8093548387096,0.02106
1822,1619199543326621,buy,1654.7267741935484,0.04752
1823,1619199543365337,buy,1654.7267741935484,0.0135
1824,1619199543457620,buy,1654.7267741935484,2.7459
1825,1619199543509582,sell,1654.726451612903,0.1728
1826,1619199543582718,buy,1654.7267741935484,0.09234
1827,1619199543619164,buy,1654.7267741935484,10.600739999999998
1828,1619199543619165,buy,1654.7267741935484,0.2116799999999999
1829,1619199543701702,sell,1654.726451612903,0.1944
1830,1619199543798508,sell,1654.726451612903,0.56322
1831,1619199543864735,sell,1654.726451612903,0.162
1832,1619199543872165,buy,1654.7267741935484,0.11448
1833,1619199543874221,sell,1654.726451612903,0.2457
1834,1619199544018890,sell,1654.726451612903,0.1242
1835,1619199544068117,sell,1654.726451612903,0.4957199999999999
1836,1619199544083308,sell,1654.726451612903,0.20736
1837,1619199544084905,sell,1654.6335483870969,0.1101599999999999
1838,1619199544084906,sell,1654.5609677419354,1.14588
1839,1619199544084907,sell,1654.558387096774,6.996779999999999
1840,1619199544128325,sell,1654.726129032258,0.35856
1841,1619199544128326,sell,1654.726129032258,0.01728
1842,1619199544233310,buy,1654.726451612903,0.02862
1843,1619199544233980,buy,1654.726451612903,0.34344
1844,1619199544273687,buy,1654.726451612903,0.00054
1845,1619199544273728,buy,1654.726451612903,0.14742
1846,1619199544273732,buy,1654.726451612903,0.64854
1847,1619199544323435,sell,1654.726129032258,0.16308
1848,1619199544471336,buy,1654.726451612903,2.4327
1849,1619199544471357,sell,1654.726129032258,0.00108
1850,1619199544471365,sell,1654.633870967742,1.23498
1851,1619199544471366,sell,1654.5993548387098,0.8127
1852,1619199544471415,sell,1654.5990322580644,4.32324
1853,1619199544529973,sell,1654.5990322580644,2.22156
1854,1619199544576420,sell,1654.5990322580644,0.07074
1855,1619199544619111,buy,1654.5993548387098,0.08964
1856,1619199544702638,sell,1654.5990322580644,0.1728
1857,1619199544705966,sell,1654.5990322580644,0.1728
1858,1619199544706955,sell,1654.5990322580644,0.1236599999999999
1859,1619199544708088,sell,1654.5635483870967,0.04914
1860,1619199544726626,sell,1654.5635483870967,2.16
1861,1619199544726626,sell,1654.5635483870967,0.1728
1862,1619199544983133,sell,1654.5635483870967,1.89
1863,1619199545016325,sell,1654.5635483870967,0.8099999999999999
1864,1619199545016931,sell,1654.5635483870967,0.15552
1865,1619199545234522,sell,1654.5635483870967,2.54448
1866,1619199545234525,sell,1654.5632258064516,1.1637
1867,1619199545236925,sell,1654.5632258064516,0.2122199999999999
1868,1619199545236942,sell,1654.561612903226,0.432
1869,1619199545236944,sell,1654.5580645161292,0.7900200000000001
1870,1619199545236952,sell,1654.554193548387,2.7
1871,1619199545245962,sell,1654.4616129032258,1.62
1872,1619199545247663,sell,1654.4074193548386,0.5940000000000001
1873,1619199545280699,sell,1654.3967741935485,0.027
1874,1619199545292500,buy,1654.3970967741934,0.01188
1875,1619199545305010,sell,1654.3967741935485,1.11564
1876,1619199545327654,buy,1654.3970967741934,2.96892
1877,1619199545334583,buy,1654.3970967741934,0.3537
1878,1619199545386462,buy,1654.3796774193547,7.964460000000001
1879,1619199545452395,buy,1654.3796774193547,0.21114
1880,1619199545766286,sell,1654.3793548387098,0.02268
1881,1619199545766294,sell,1654.3793548387098,0.1107
1882,1619199545818202,sell,1654.3793548387098,0.4293
1883,1619199545820420,sell,1654.3793548387098,0.5318999999999999
1884,1619199545878816,buy,1654.3796774193547,4.338900000000001
1885,1619199545941536,buy,1654.3796774193547,0.9855
1886,1619199545941566,buy,1654.3796774193547,9.83286
1887,1619199546139806,buy,1654.3796774193547,0.81486
1888,1619199546237815,sell,1654.3793548387098,0.00054
1889,1619199546237816,sell,1654.3793548387098,0.05886
1890,1619199546237862,sell,1654.3793548387098,0.49896
1891,1619199546321933,buy,1654.3796774193547,1.49364
1892,1619199546321934,buy,1654.3796774193547,0.6879600000000001
1893,1619199546321935,buy,1654.5212903225809,0.1377
1894,1619199546321972,buy,1654.5277419354838,0.4271399999999999
1895,1619199546329086,sell,1654.3793548387098,1.39104
1896,1619199546329087,sell,1654.3793548387098,0.01944
1897,1619199546346734,buy,1654.5277419354838,0.12528
1898,1619199546422755,buy,1654.38,0.14094
1899,1619199546445782,buy,1654.38,0.39906
1900,1619199546634031,sell,1654.5277419354838,0.0729
1901,1619199546662260,buy,1654.528064516129,0.29106
1902,1619199546675621,buy,1654.528064516129,0.12798
1903,1619199546679874,buy,1654.528064516129,0.1328399999999999
1904,1619199546680531,buy,1654.528064516129,0.34884
1905,1619199546688732,buy,1654.528064516129,0.34884
1906,1619199546695490,buy,1654.528064516129,2.3112
1907,1619199546699382,buy,1654.528064516129,0.29106
1908,1619199546699383,buy,1654.528064516129,0.4077
1909,1619199546819134,buy,1654.528064516129,0.44226
1910,1619199546958006,sell,1654.5277419354838,1.26846
1911,1619199546968089,buy,1654.528064516129,0.09774
1912,1619199546968155,buy,1654.528064516129,0.32184
1913,1619199546972663,sell,1654.5277419354838,0.33858
1914,1619199547074977,buy,1654.528064516129,0.4968
1915,1619199547153211,sell,1654.5277419354838,1.22364
1916,1619199547157855,sell,1654.3793548387098,1.2042
1917,1619199547159412,sell,1654.3593548387096,0.432
1918,1619199547159653,sell,1654.3590322580644,0.02808
1919,1619199547159662,sell,1654.3477419354838,0.03942
1920,1619199547159802,sell,1654.3348387096771,0.02268
1921,1619199547159812,sell,1654.3325806451612,0.03402
1922,1619199547160126,sell,1654.3087096774193,0.0664199999999999
1923,1619199547160133,sell,1654.2958064516129,0.11934
1924,1619199547160134,sell,1654.29,0.0243
1925,1619199547160139,sell,1654.2864516129032,0.02268
1926,1619199547160845,sell,1654.264193548387,1.08
1927,1619199547160856,sell,1654.2583870967742,0.32886
1928,1619199547165514,buy,1654.3348387096771,1.58922
1929,1619199547166178,sell,1654.2583870967742,3.402
1930,1619199547167194,sell,1654.2648387096774,3.402
1931,1619199547168161,sell,1654.2648387096774,4.698
1932,1619199547169396,sell,1654.2583870967742,6.02478
1933,1619199547169495,sell,1654.25,0.03132
1934,1619199547169572,sell,1654.2470967741936,2.7459
1935,1619199547177330,buy,1654.2590322580645,4.32
1936,1619199547195645,sell,1654.2587096774191,1.08
1937,1619199547256724,sell,1654.2425806451613,1.1464200000000002
1938,1619199547257136,sell,1654.242258064516,1.1475000000000002
1939,1619199547259695,buy,1654.2429032258065,0.13014
1940,1619199547263737,sell,1654.242258064516,0.0351
1941,1619199547298064,sell,1654.242258064516,1.08
1942,1619199547299444,sell,1654.2409677419355,0.1533599999999999
1943,1619199547299445,sell,1654.2406451612903,0.13338
1944,1619199547401762,sell,1654.2406451612903,0.1533599999999999
1945,1619199547405487,sell,1654.232258064516,0.02268
1946,1619199547405487,sell,1654.2167741935484,0.03186
1947,1619199547405489,sell,1654.2109677419355,0.00216
1948,1619199547450550,buy,1654.211290322581,0.0216
1949,1619199547559434,buy,1654.211290322581,0.03726
1950,1619199547729977,buy,1654.211290322581,2.19618
1951,1619199548034202,sell,1654.2109677419355,0.0205199999999999
1952,1619199548034202,sell,1654.2109677419355,0.54
1953,1619199548034203,sell,1654.164516129032,0.02808
1954,1619199548034203,sell,1654.1625806451614,0.02268
1955,1619199548034204,sell,1654.1625806451614,0.02268
1956,1619199548034204,sell,1654.1238709677418,0.5470200000000001
1957,1619199548035556,buy,1654.211290322581,0.47844
1958,1619199548037097,buy,1654.211290322581,0.33858
1959,1619199548044625,buy,1654.211290322581,0.05724
1960,1619199548049888,buy,1654.211290322581,0.01188
1961,1619199548078059,sell,1654.2109677419355,1.22202
1962,1619199548078094,sell,1654.2109677419355,7.6761
1963,1619199548225064,buy,1654.211290322581,0.08856
1964,1619199548294801,buy,1654.211290322581,10.80756
1965,1619199548366128,buy,1654.211290322581,0.0124199999999999
1966,1619199548611444,sell,1654.2109677419355,0.0351
1967,1619199548722944,buy,1654.211290322581,0.22896
1968,1619199548829800,sell,1654.2109677419355,0.2862
1969,1619199548867697,sell,1654.2109677419355,0.0432
1970,1619199548877579,sell,1654.2109677419355,0.4838399999999999
1971,1619199548877580,sell,1654.2109677419355,0.4535999999999999
1972,1619199548977403,sell,1654.2109677419355,0.3234599999999999
1973,1619199549076770,sell,1654.2109677419355,0.8985600000000001
1974,1619199549076945,sell,1654.2109677419355,0.03618
1975,1619199549133905,buy,1654.211290322581,0.00054
1976,1619199549133919,buy,1654.211290322581,0.42498
1977,1619199549180293,buy,1654.211290322581,0.0383399999999999
1978,1619199549226391,buy,1654.2670967741935,1.6254
1979,1619199549284384,buy,1654.2670967741935,0.08532
1980,1619199549309346,buy,1654.2670967741935,2.74698
1981,1619199549368966,sell,1654.211290322581,0.92448
1982,1619199549438155,buy,1654.2116129032258,0.1533599999999999
1983,1619199549548321,buy,1654.2116129032258,0.38664
1984,1619199549660933,buy,1654.2645161290322,0.54
1985,1619199549710056,buy,1654.358064516129,0.8235
1986,1619199549797515,sell,1654.5629032258064,0.21276
1987,1619199549857595,buy,1654.5632258064516,0.54
1988,1619199549857596,buy,1654.5632258064516,1.08
1989,1619199549857601,buy,1654.5635483870967,0.432
1990,1619199549857612,buy,1654.5635483870967,2.08008
1991,1619199549857615,buy,1654.563870967742,5.08572
1992,1619199549889174,buy,1654.563870967742,2.08008
1993,1619199549911241,buy,1654.6545161290323,3.08286
1994,1619199549989550,sell,1654.7416129032258,7.228439999999999
1995,1619199549999462,buy,1654.741935483871,4.96962
1996,1619199550131358,buy,1654.741935483871,2.54394
1997,1619199550147640,buy,1654.741935483871,0.57402
1998,1619199550206799,buy,1654.741935483871,0.19008
1999,1619199550236703,buy,1654.741935483871,0.1133999999999999
2000,1619199550321598,sell,1654.7416129032258,0.50058
2001,1619199550349460,sell,1654.7416129032258,0.42822
2002,1619199550385857,buy,1654.741935483871,0.7533000000000001
2003,1619199550492890,buy,1654.741935483871,0.14904
2004,1619199550560242,sell,1654.7416129032258,1.6788599999999998
2005,1619199550576644,buy,1654.741935483871,0.58644
2006,1619199550627696,buy,1654.741935483871,0.11448
2007,1619199550644773,buy,1654.741935483871,0.67014
2008,1619199550661184,sell,1654.7416129032258,0.37098
2009,1619199550675335,buy,1654.741935483871,0.11448
2010,1619199550681702,buy,1654.741935483871,0.11502
2011,1619199550715131,buy,1654.741935483871,10.83078
2012,1619199550773224,buy,1654.741935483871,0.108
2013,1619199551153736,buy,1654.741935483871,8.324100000000001
2014,1619199551282356,buy,1654.741935483871,0.2316599999999999
2015,1619199551296668,buy,1654.741935483871,7.80678
2016,1619199551299707,buy,1654.741935483871,28.301940000000005
2017,1619199551299717,buy,1654.741935483871,11.783879999999998
2018,1619199551299718,buy,1654.741935483871,1.8144
2019,1619199551299729,buy,1654.7509677419357,0.01188
2020,1619199551306851,buy,1654.758064516129,0.26028
2021,1619199551320429,buy,1654.8129032258064,0.03564
2022,1619199551420078,sell,1654.8867741935485,0.20844
2023,1619199551566229,buy,1654.8870967741937,0.0432
2024,1619199551567846,buy,1654.8870967741937,0.02268
2025,1619199551687839,buy,1654.888064516129,1.08
2026,1619199551772198,sell,1655.1196774193547,0.0183599999999999
2027,1619199552141892,buy,1655.1203225806453,0.4627799999999999
2028,1619199552143691,buy,1655.1732258064517,1.0719
2029,1619199552143692,buy,1655.1854838709678,0.08478
